date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2024-05-30,90.72,91.62,90.0,90.68,88.45,1914944,1914944,-0.04,-0.04409171,90.755,"May 30, 24",-0.0004409171
2024-05-31,91.0,92.75,89.53,92.66,90.38,2445549,2445549,1.66,1.82,91.485,"May 31, 24",0.0182
2024-06-03,93.31,93.38,90.37,91.39,89.14,1756587,1756587,-1.92,-2.06,92.1125,"June 03, 24",-0.0206
2024-06-04,91.41,91.45,89.58,90.68,88.45,2115508,2115508,-0.73,-0.7986,90.78,"June 04, 24",-0.007986
2024-06-05,91.5,92.35,90.12,92.28,90.01,2075626,2075626,0.78,0.85246,91.5625,"June 05, 24",0.0085246
2024-06-06,91.72,92.32,90.76,91.72,89.46,1556861,1556861,0.0,0.0,91.63,"June 06, 24",0.0
2024-06-07,91.59,91.81,90.49,90.81,88.58,1304145,1304145,-0.78,-0.85162,91.175,"June 07, 24",-0.0085162
2024-06-10,90.08,94.34,90.0,93.52,91.22,2431261,2431261,3.44,3.82,91.985,"June 10, 24",0.0382
2024-06-11,93.06,96.43,91.76,96.22,93.85,3307500,3307500,3.16,3.4,94.3675,"June 11, 24",0.034
2024-06-12,97.88,103.85,97.75,102.64,100.11,6255100,6255100,4.76,4.86,100.53,"June 12, 24",0.0486
2024-06-13,102.89,107.0,101.93,106.33,103.71,5540825,5540825,3.44,3.34,104.5375,"June 13, 24",0.0334
2024-06-14,105.27,105.89,103.98,104.37,101.8,3280343,3280343,-0.9,-0.85494,104.8775,"June 14, 24",-0.0085494
2024-06-17,104.31,106.86,103.28,106.3,103.68,2293306,2293306,1.99,1.91,105.1875,"June 17, 24",0.0191
2024-06-18,106.16,107.08,105.45,106.46,103.84,2248872,2248872,0.3,0.28259,106.2875,"June 18, 24",0.0028259
2024-06-20,107.38,107.59,105.44,105.8,103.2,2672109,2672109,-1.58,-1.47,106.5525,"June 20, 24",-0.0147
2024-06-21,105.3,106.67,104.76,106.38,103.76,5346202,5346202,1.08,1.03,105.7775,"June 21, 24",0.0103
2024-06-24,105.47,107.06,104.83,104.96,102.38,2695215,2695215,-0.51,-0.48355,105.58,"June 24, 24",-0.0048355
2024-06-25,105.52,108.11,105.05,107.38,104.74,2393701,2393701,1.86,1.76,106.515,"June 25, 24",0.0176
2024-06-26,106.47,107.52,105.05,106.14,103.53,2670300,2670300,-0.33,-0.30995,106.295,"June 26, 24",-0.0030995
2024-06-27,106.19,106.69,104.83,105.6,103.0,2434841,2434841,-0.59,-0.55561,105.8275,"June 27, 24",-0.0055561
2024-06-28,106.45,107.5,105.95,106.58,103.96,2365016,2365016,0.13,0.12212,106.62,"June 28, 24",0.0012212
2024-07-01,106.47,106.47,103.95,106.4,103.78,2025800,2025800,-0.07,-0.06574622,105.8225,"July 01, 24",-0.0006574622
2024-07-02,106.0,107.69,105.36,106.96,104.33,1756732,1756732,0.96,0.90566,106.5025,"July 02, 24",0.0090566
2024-07-03,107.17,107.22,104.19,104.63,102.06,1811349,1811349,-2.54,-2.37,105.8025,"July 03, 24",-0.0237
2024-07-05,105.16,106.59,103.8,105.56,102.96,3537208,3537208,0.4,0.38037,105.2775,"July 05, 24",0.0038037
2024-07-08,106.26,107.21,106.07,106.38,103.76,1573400,1573400,0.12,0.11293,106.48,"July 08, 24",0.0011293
2024-07-09,106.22,106.96,104.96,106.41,103.79,1394674,1394674,0.19,0.17887,106.1375,"July 09, 24",0.0017887
2024-07-10,107.27,110.99,106.72,110.82,108.09,3173400,3173400,3.55,3.31,108.95,"July 10, 24",0.0331
2024-07-11,111.57,111.69,108.93,109.95,107.24,1977357,1977357,-1.62,-1.45,110.535,"July 11, 24",-0.0145
2024-07-12,111.0,113.7,109.97,112.33,109.57,2820774,2820774,1.33,1.2,111.75,"July 12, 24",0.012
2024-07-15,112.82,116.69,112.82,115.88,113.03,3913495,3913495,3.06,2.71,114.5525,"July 15, 24",0.0271
2024-07-16,116.35,120.86,115.67,120.68,117.71,3388045,3388045,4.33,3.72,118.39,"July 16, 24",0.0372
2024-07-17,118.76,120.12,116.45,116.56,113.69,5389900,5389900,-2.2,-1.85,117.9725,"July 17, 24",-0.0185
2024-07-18,117.19,119.64,115.92,117.39,114.5,3074395,3074395,0.2,0.17066,117.535,"July 18, 24",0.0017066
2024-07-19,116.93,117.01,113.84,114.26,111.45,2205712,2205712,-2.67,-2.28,115.51,"July 19, 24",-0.0228
2024-07-22,117.18,118.61,115.41,118.41,115.5,2412742,2412742,1.23,1.05,117.4025,"July 22, 24",0.0105
2024-07-23,116.85,118.17,116.12,117.5,114.61,1595200,1595200,0.65,0.55627,117.16,"July 23, 24",0.0055627
2024-07-24,116.98,117.53,113.37,113.65,110.85,3016546,3016546,-3.33,-2.85,115.3825,"July 24, 24",-0.0285
2024-07-25,113.49,116.5,112.38,112.68,109.91,2978911,2978911,-0.81,-0.71372,113.7625,"July 25, 24",-0.0071372
2024-07-26,115.33,117.21,113.87,116.18,113.32,2207500,2207500,0.85,0.73702,115.6475,"July 26, 24",0.0073702
2024-07-29,117.44,118.95,116.53,117.41,114.52,2251600,2251600,-0.03,-0.02554496,117.5825,"July 29, 24",-0.0002554496
2024-07-30,117.53,120.07,117.12,117.69,114.79,4471301,4471301,0.16,0.13614,118.1025,"July 30, 24",0.0013614
2024-07-31,111.95,114.16,107.53,113.62,110.82,6975700,6975700,1.67,1.49,111.815,"July 31, 24",0.0149
2024-08-01,112.41,113.5,106.31,108.01,105.35,4206800,4206800,-4.4,-3.91,110.0575,"August 01, 24",-0.0391
2024-08-02,106.69,106.98,104.26,104.7,102.12,3287132,3287132,-1.99,-1.87,105.6575,"August 02, 24",-0.0187
2024-08-05,100.47,104.25,98.49,99.7,97.25,2762165,2762165,-0.77,-0.7664,100.7275,"August 05, 24",-0.007664
2024-08-06,100.58,102.07,98.73,99.23,96.79,2234032,2234032,-1.35,-1.34,100.1525,"August 06, 24",-0.0134
2024-08-07,101.78,102.44,96.15,96.42,94.05,2895200,2895200,-5.36,-5.27,99.1975,"August 07, 24",-0.0527
2024-08-08,98.9,103.5,98.31,102.78,100.25,3108322,3108322,3.88,3.92,100.8725,"August 08, 24",0.0392
2024-08-09,101.42,102.62,100.48,102.03,99.52,1197273,1197273,0.61,0.60146,101.6375,"August 09, 24",0.0060146
2024-08-12,102.37,103.36,101.6,102.47,99.95,1687200,1687200,0.1,0.09768487,102.45,"August 12, 24",0.0009768487
2024-08-13,103.38,106.98,102.81,106.7,104.07,1981100,1981100,3.32,3.21,104.9675,"August 13, 24",0.0321
2024-08-14,106.83,107.04,103.75,104.88,102.3,2097000,2097000,-1.95,-1.83,105.625,"August 14, 24",-0.0183
2024-08-15,107.02,109.19,106.48,108.77,106.09,2233640,2233640,1.75,1.64,107.865,"August 15, 24",0.0164
2024-08-16,107.31,108.65,106.83,107.32,104.68,1397800,1397800,0.01,0.0093188,107.5275,"August 16, 24",9.3188e-05
2024-08-19,107.16,108.33,106.18,108.05,105.39,1558900,1558900,0.89,0.83053,107.43,"August 19, 24",0.0083053
2024-08-20,106.79,107.13,105.29,106.22,104.28,1337401,1337401,-0.57,-0.53376,106.3575,"August 20, 24",-0.0053376
2024-08-21,107.2,108.28,106.67,107.87,105.9,1328604,1328604,0.67,0.625,107.505,"August 21, 24",0.00625
2024-08-22,107.97,108.49,104.67,105.18,103.26,1638407,1638407,-2.79,-2.58,106.5775,"August 22, 24",-0.0258
2024-08-23,106.81,109.49,106.3,109.21,107.22,2044717,2044717,2.4,2.25,107.9525,"August 23, 24",0.0225
2024-08-26,108.57,109.18,107.24,107.44,105.48,1477433,1477433,-1.13,-1.04,108.1075,"August 26, 24",-0.0104
2024-08-27,106.57,108.22,105.8,107.7,105.74,1003300,1003300,1.13,1.06,107.0725,"August 27, 24",0.0106
2024-08-28,107.37,108.13,105.68,106.73,104.78,1435444,1435444,-0.64,-0.59607,106.9775,"August 28, 24",-0.0059607
2024-08-29,108.5,110.76,107.42,107.7,105.74,2040042,2040042,-0.8,-0.73733,108.595,"August 29, 24",-0.0073733
2024-08-30,109.35,110.74,108.41,109.59,107.59,1812934,1812934,0.24,0.21948,109.5225,"August 30, 24",0.0021948
2024-09-03,107.78,108.5,101.23,101.84,99.98,2878300,2878300,-5.94,-5.51,104.8375,"September 03, 24",-0.0551
2024-09-04,101.48,104.24,101.14,102.52,100.65,1794074,1794074,1.04,1.02,102.345,"September 04, 24",0.0102
2024-09-05,101.19,103.53,100.94,101.39,99.54,1746800,1746800,0.2,0.19765,101.7625,"September 05, 24",0.0019765
2024-09-06,101.2,101.54,97.96,98.79,96.99,2750860,2750860,-2.41,-2.38,99.8725,"September 06, 24",-0.0238
2024-09-09,99.56,101.15,99.24,99.81,97.99,1923454,1923454,0.25,0.2511,99.94,"September 09, 24",0.002511
2024-09-10,99.69,99.76,97.46,99.45,97.64,1206313,1206313,-0.24,-0.24075,99.09,"September 10, 24",-0.0024075
2024-09-11,99.46,102.0,97.23,101.86,100.0,2254433,2254433,2.4,2.41,100.1375,"September 11, 24",0.0241
2024-09-12,101.11,101.22,98.9,100.44,98.61,2612200,2612200,-0.67,-0.66264,100.4175,"September 12, 24",-0.0066264
2024-09-13,101.55,103.06,101.06,102.47,100.6,1417422,1417422,0.92,0.90596,102.035,"September 13, 24",0.0090596
2024-09-16,100.07,100.2,95.0,97.25,95.48,3232200,3232200,-2.82,-2.82,98.13,"September 16, 24",-0.0282
2024-09-17,97.88,98.65,96.16,96.75,94.98,1514896,1514896,-1.13,-1.15,97.36,"September 17, 24",-0.0115
2024-09-18,96.75,98.9,96.07,96.23,94.47,1892788,1892788,-0.52,-0.53747,96.9875,"September 18, 24",-0.0053747
2024-09-19,99.4,100.8,97.69,99.46,97.65,2438011,2438011,0.06,0.06036217,99.3375,"September 19, 24",0.0006036217
2024-09-20,98.53,99.3,96.9,97.76,95.98,4966483,4966483,-0.77,-0.78149,98.1225,"September 20, 24",-0.0078149
2024-09-23,98.13,98.22,97.16,98.11,96.32,985210,985210,-0.02,-0.02038113,97.905,"September 23, 24",-0.0002038113
2024-09-24,98.78,99.79,98.09,98.73,96.93,1388820,1388820,-0.05,-0.05061753,98.8475,"September 24, 24",-0.0005061753
2024-09-25,98.4,99.07,96.29,97.18,95.41,1935200,1935200,-1.22,-1.24,97.735,"September 25, 24",-0.0124
2024-09-26,99.57,100.69,96.87,100.07,98.24,2082891,2082891,0.5,0.50216,99.3,"September 26, 24",0.0050216
2024-09-27,100.66,100.66,98.36,98.85,97.05,1708533,1708533,-1.81,-1.8,99.6325,"September 27, 24",-0.018
2024-09-30,97.85,99.49,97.33,98.77,96.97,1871879,1871879,0.92,0.94021,98.36,"September 30, 24",0.0094021
2024-10-01,97.55,97.93,94.64,95.43,93.69,3183649,3183649,-2.12,-2.17,96.3875,"October 01, 24",-0.0217
2024-10-02,95.58,97.94,95.4,97.36,95.58,1813192,1813192,1.78,1.86,96.57,"October 02, 24",0.0186
2024-10-03,96.73,97.6,95.62,96.73,94.97,1908851,1908851,0.0,0.0,96.67,"October 03, 24",0.0
2024-10-04,98.86,98.88,96.05,96.83,95.06,1461064,1461064,-2.03,-2.05,97.655,"October 04, 24",-0.0205
2024-10-07,95.86,96.65,94.96,95.45,93.71,1206381,1206381,-0.41,-0.42771,95.73,"October 07, 24",-0.0042771
2024-10-08,95.45,96.45,94.18,96.14,94.39,2017400,2017400,0.69,0.72289,95.555,"October 08, 24",0.0072289
2024-10-09,96.08,98.13,95.6,97.8,96.02,1666434,1666434,1.72,1.79,96.9025,"October 09, 24",0.0179
2024-10-10,93.66,96.49,93.28,96.44,94.68,2019726,2019726,2.78,2.97,94.9675,"October 10, 24",0.0297
2024-10-11,96.04,97.78,96.02,97.3,95.52,1361905,1361905,1.26,1.31,96.785,"October 11, 24",0.0131
2024-10-14,97.62,99.36,96.83,99.15,97.34,1519450,1519450,1.53,1.57,98.24,"October 14, 24",0.0157
2024-10-15,99.65,101.5,97.51,98.56,96.76,3400400,3400400,-1.09,-1.09,99.305,"October 15, 24",-0.0109
2024-10-16,100.44,100.53,98.12,98.21,96.42,1525200,1525200,-2.23,-2.22,99.325,"October 16, 24",-0.0222
2024-10-17,99.72,99.73,97.32,98.06,96.27,1647344,1647344,-1.66,-1.66,98.7075,"October 17, 24",-0.0166
2024-10-18,99.27,99.27,97.63,98.61,96.81,1211200,1211200,-0.66,-0.66485,98.695,"October 18, 24",-0.0066485
2024-10-21,97.59,97.95,96.53,96.81,95.04,1150700,1150700,-0.78,-0.79926,97.22,"October 21, 24",-0.0079926
2024-10-22,95.97,96.21,94.7,95.64,93.9,1560800,1560800,-0.33,-0.34386,95.63,"October 22, 24",-0.0034386
2024-10-23,95.92,96.74,93.57,94.94,93.21,1985391,1985391,-0.98,-1.02,95.2925,"October 23, 24",-0.0102
2024-10-24,95.93,96.05,93.97,95.08,93.35,1904100,1904100,-0.85,-0.88606,95.2575,"October 24, 24",-0.0088606
2024-10-25,95.51,96.8,95.12,95.2,93.46,1550888,1550888,-0.31,-0.32457,95.6575,"October 25, 24",-0.0032457
2024-10-28,95.12,97.17,94.89,96.14,94.39,1370419,1370419,1.02,1.07,95.83,"October 28, 24",0.0107
2024-10-29,95.59,98.34,94.97,98.03,96.24,2156300,2156300,2.44,2.55,96.7325,"October 29, 24",0.0255
2024-10-30,90.4,91.69,88.64,89.99,88.34,4133300,4133300,-0.415,-0.45354,90.18,"October 30, 24",-0.0045354
2024-10-31,89.7,89.79,86.65,87.58,85.98,3975700,3975700,-2.12,-2.36,88.43,"October 31, 24",-0.0236
2024-11-01,87.86,89.34,87.79,88.91,87.29,2106410,2106410,1.05,1.2,88.475,"November 01, 24",0.012
2024-11-04,88.39,89.33,87.19,87.95,86.35,1572600,1572600,-0.44,-0.49779,88.215,"November 04, 24",-0.0049779
2024-11-05,87.46,88.83,86.93,88.58,86.96,1737644,1737644,1.12,1.28,87.95,"November 05, 24",0.0128
2024-11-06,90.14,91.0,88.98,90.47,88.82,2276800,2276800,0.33,0.3661,90.1475,"November 06, 24",0.003661
2024-11-07,91.32,91.5,90.39,91.17,89.51,1906600,1906600,-0.15,-0.16426,91.095,"November 07, 24",-0.0016426
2024-11-08,90.16,90.28,88.16,89.16,87.53,2833331,2833331,-1.0,-1.11,89.44,"November 08, 24",-0.0111
2024-11-11,88.76,88.92,86.85,87.98,86.37,2601423,2601423,-0.78,-0.87877,88.1275,"November 11, 24",-0.0087877
2024-11-12,86.82,88.1,85.99,87.04,85.45,3433912,3433912,0.22,0.2534,86.9875,"November 12, 24",0.002534
2024-11-13,84.78,86.52,82.13,83.18,81.66,5700516,5700516,-1.6,-1.89,84.1525,"November 13, 24",-0.0189
2024-11-14,82.98,84.42,82.56,84.0,82.47,2854889,2854889,1.02,1.23,83.49,"November 14, 24",0.0123
2024-11-15,83.15,85.08,83.15,83.69,82.16,3278939,3278939,0.54,0.64943,83.7675,"November 15, 24",0.0064943
2024-11-18,84.04,85.43,83.38,83.99,82.46,2994318,2994318,-0.05,-0.05949548,84.21,"November 18, 24",-0.0005949548
2024-11-19,83.07,83.89,83.05,83.56,82.04,2541452,2541452,0.49,0.58986,83.3925,"November 19, 24",0.0058986
2024-11-20,82.86,83.58,82.36,83.43,81.91,3543276,3543276,0.57,0.68791,83.0575,"November 20, 24",0.0068791
2024-11-21,84.15,85.63,83.28,85.05,83.5,2190340,2190340,0.9,1.07,84.5275,"November 21, 24",0.0107
2024-11-22,85.0,85.57,84.72,85.41,83.85,1704400,1704400,0.41,0.48235,85.175,"November 22, 24",0.0048235
2024-11-25,86.55,89.07,86.07,87.93,86.33,2965500,2965500,1.38,1.59,87.405,"November 25, 24",0.0159
2024-11-26,88.12,88.45,85.72,86.28,84.71,1863849,1863849,-1.84,-2.09,87.1425,"November 26, 24",-0.0209
2024-11-27,86.28,87.02,85.14,86.8,85.22,1837200,1837200,0.52,0.60269,86.31,"November 27, 24",0.0060269
2024-11-29,87.2,88.64,87.18,87.59,85.99,1941100,1941100,0.39,0.44725,87.6525,"November 29, 24",0.0044725
2024-12-02,87.5,89.31,87.44,88.49,86.88,2140865,2140865,0.99,1.13,88.185,"December 02, 24",0.0113
2024-12-03,87.18,88.05,86.75,87.62,86.71,2298215,2298215,0.44,0.5047,87.4,"December 03, 24",0.005047
2024-12-04,88.55,88.7,87.16,87.76,86.85,2537662,2537662,-0.79,-0.89215,88.0425,"December 04, 24",-0.0089215
2024-12-05,87.97,88.51,86.15,86.42,85.52,2359819,2359819,-1.55,-1.76,87.2625,"December 05, 24",-0.0176
2024-12-06,86.88,88.64,86.01,87.87,86.95,3203983,3203983,0.99,1.14,87.35,"December 06, 24",0.0114
2024-12-09,87.87,90.96,87.25,89.67,88.74,1948207,1948207,1.8,2.05,88.9375,"December 09, 24",0.0205
2024-12-10,89.92,90.0,87.33,87.64,86.73,2091500,2091500,-2.28,-2.54,88.7225,"December 10, 24",-0.0254
2024-12-11,88.23,89.92,87.93,89.41,88.48,2518170,2518170,1.18,1.34,88.8725,"December 11, 24",0.0134
2024-12-12,88.0,89.76,87.75,89.64,88.71,1624002,1624002,1.64,1.86,88.7875,"December 12, 24",0.0186
2024-12-13,90.31,91.43,88.66,90.98,90.03,2599300,2599300,0.67,0.74189,90.345,"December 13, 24",0.0074189
2024-12-16,90.84,91.57,89.23,90.76,89.81,2682038,2682038,-0.08,-0.08806693,90.6,"December 16, 24",-0.0008806693
2024-12-17,90.52,92.13,89.93,90.74,89.79,1665641,1665641,0.22,0.24304,90.83,"December 17, 24",0.0024304
2024-12-18,90.98,93.12,88.12,88.66,87.74,4134820,4134820,-2.32,-2.55,90.22,"December 18, 24",-0.0255
2024-12-19,88.96,89.86,88.13,88.26,87.34,3079778,3079778,-0.7,-0.78687,88.8025,"December 19, 24",-0.0078687
2024-12-20,88.19,90.15,87.33,88.75,87.83,6291100,6291100,0.56,0.63499,88.605,"December 20, 24",0.0063499
2024-12-23,89.16,90.63,88.75,90.19,89.25,2156145,2156145,1.03,1.16,89.6825,"December 23, 24",0.0116
2024-12-24,90.33,90.69,89.65,90.35,89.41,835419,835419,0.02,0.02214104,90.255,"December 24, 24",0.0002214104
2024-12-26,89.64,91.47,89.5,90.42,89.48,1112806,1112806,0.78,0.87015,90.2575,"December 26, 24",0.0087015
2024-12-27,90.09,90.68,89.38,90.15,89.21,1332100,1332100,0.06,0.06660007,90.075,"December 27, 24",0.0006660007
2024-12-30,89.04,89.04,87.46,88.42,87.5,2359277,2359277,-0.62,-0.69632,88.49,"December 30, 24",-0.0069632
2024-12-31,88.94,89.45,88.2,88.68,87.76,1559972,1559972,-0.26,-0.29233,88.8175,"December 31, 24",-0.0029233
